store_num,lon,lat,geolocation,description,address,locdate
513,-118.3408001,34.15003743,"34.15003743,-118.3408001",Starbucks - CA - Burbank  00513,"Warner Brothers Studio_4000 Warner Blvd_Burbank, California 91505_818-977-3460",2021-11-18
514,-118.3177824,34.18747712,"34.18747712,-118.3177824",Starbucks - CA - Burbank [WD]  00514,"San Fernando & Walnut, Burbank_1001 North San Fernando Blvd._Burbank, California 915044329_818-953-9817",2021-11-18
515,-118.3405133,34.15403651,"34.15403651,-118.3405133",Starbucks - CA - Burbank [W]  00515,"Burbank Center (aka Disney Bldg)_3800 West Alameda Avenue_Burbank, California 915054340_(818) 559-6578",2021-11-18
516,-118.345749,34.15553624,"34.15553624,-118.345749",Starbucks - CA - Burbank [W]  00516,"Oak Street & Pass Avenue_347 N Pass Ave_Burbank, California 91505_818-841-8534",2021-11-18
517,-118.3000628,34.17420024,"34.17420024,-118.3000628",Starbucks - CA - Burbank [W]  00517,"Alameda & San Fernando_113 East Alameda Ave_Burbank, California 91502_818-567-4355",2021-11-18
518,-118.3106991,34.18233246,"34.18233246,-118.3106991",Starbucks - CA - Burbank [W]  00518,"Downtown Burbank_300 N. San Fernando Road_Burbank, California 91502_818-567-0630",2021-11-18
519,-118.3148591,34.16257766,"34.16257766,-118.3148591",Starbucks - CA - Burbank [W]  00519,"Rancho Market Place_1190 Alameda Avenue_Burbank, California 91506_(818) 557-6604",2021-11-18
520,-118.3453539,34.15239159,"34.15239159,-118.3453539",Starbucks - CA - Burbank [W]  00520,"Toluca Lake_4207 Riverside Drive_Burbank, California 91505_(818) 563-9830",2021-11-18
521,-118.3217456,34.18423972,"34.18423972,-118.3217456",Starbucks - CA - Burbank [W]  00521,"Victory & Empire, Burbank_1711 North Victory Place_Burbank, California 91502_818-843-3979",2021-11-18
522,-122.3648607,37.58595044,"37.58595044,-122.3648607",Starbucks - CA - Burlingame [W]  00522,"Broadway & Laguna - Burlingame_1230 Broadway_Burlingame, California 94010_650-344-0747",2021-11-18
523,-122.3852557,37.59601814,"37.59601814,-122.3852557",Starbucks - CA - Burlingame [W]  00523,"Murchison & El Camino - Burlingame_1865 El Camino Real_Burlingame, California 94010_650-652-3929",2021-11-18
524,-122.3459957,37.5792671,"37.5792671,-122.3459957",Starbucks - CA - Burlingame [W]  00524,"Burlingame Ave_1160 Burlingame Avenue_Burlingame, California 94010_650-348-5138",2021-11-18
525,-119.4117631,35.40986154,"35.40986154,-119.4117631",Starbucks - CA - Buttonwillow [WD]  00525,"I-5 & Hwy 58, Buttonwillow_20673 Tracy Avenue_Buttonwillow, California 93206_661-764-6774",2021-11-18
526,-121.640581,37.88994481,"37.88994481,-121.640581",Starbucks - CA - Byron [W]  00526,"Hwy 4 & Bixler - Discovery Bay_14804 Hwy 4_Byron, California 94514_925-513-4991",2021-11-18
527,-116.813329,33.926375,"33.926375,-116.813329",Starbucks - CA - Cabazon [W]  00527,"Hwy 10 & Fields Rd., Cabazon_48750 Seminole Dr_Cabazon, California 92230_951-849-2149",2021-11-18
528,-118.6993963,34.14383311,"34.14383311,-118.6993963",Starbucks - CA - Calabasas  00528,"Albertsons-Calabasas #6335_26521 Agoura Road_Calabasas, California 91302",2021-11-18
529,-118.699539,34.144036,"34.144036,-118.699539",Starbucks - CA - Calabasas [W]  00529,"Agoura & Las Virgenes, Calabasas_26531 Agoura Road_Calabasas, California 91301_818-878-0503",2021-11-18
530,-118.640252,34.156932,"34.156932,-118.640252",Starbucks - CA - Calabasas [W]  00530,"Calabasas Rd & Park Granada_4776 Commons Way_Calabasas, California 91302_818-591-8067",2021-11-18
531,-115.49891,32.679,"32.679,-115.49891",Starbucks - CA - Calexico [D]  00531,"Hwy 111 & Hwy 98, Calexico_1113 Imperial West_Calexico, California 922314808_760-357-8071",2021-11-18
532,-118.9977141,34.22839678,"34.22839678,-118.9977141",Starbucks - CA - Camarillo  00532,"Vons-Camarillo #2094_5275 Mission Oaks Blvd_Camarillo, California 93010",2021-11-18
533,-119.0733379,34.21598291,"34.21598291,-119.0733379",Starbucks - CA - Camarillo  00533,"Target Camarillo T-1027_209 W Ventura Blvd_Camarillo, California 93010",2021-11-18
534,-119.03883,34.22582,"34.22582,-119.03883",Starbucks - CA - Camarillo  00534,"Vons-Camarillo #1672_820 Arnell Rd_Camarillo, California 93010_805-482-8802",2021-11-18
535,-119.036421,34.236991,"34.236991,-119.036421",Starbucks - CA - Camarillo [W]  00535,"Las Posas & Arneill, Camarillo_2508 Las Posas Road_Camarillo, California 93011_805-384-0353",2021-11-18
536,-119.0043,34.2158,"34.2158,-119.0043",Starbucks - CA - Camarillo [W]  00536,"Verdugo & Camino Ruiz, Camarillo_5011 Verdugo Way_Camarillo, California 930128658_805-484-6887",2021-11-18
537,-119.0698058,34.22202648,"34.22202648,-119.0698058",Starbucks - CA - Camarillo [W]  00537,"Camarillo_540 Las Posas Road_Camarillo, California 93010_(805) 383-7130",2021-11-18
538,-120.9699,38.6581,"38.6581,-120.9699",Starbucks - CA - Cameron Park  00538,"Safeway - Cameron Park #1618_3380 Coach Lane_Cameron Park, California 95682",2021-11-18
539,-120.9744664,38.65812621,"38.65812621,-120.9744664",Starbucks - CA - Cameron Park [W]  00539,"Coach & Strolling Hills -Cameron Pk_3317 Coach Lane_Cameron Park, California 95682_530-677-0851",2021-11-18
540,-121.948803,37.280915,"37.280915,-121.948803",Starbucks - CA - Campbell  00540,"Safeway - Campbell #1293_2341 Winchester Blvd_Campbell, California 95008_408-364-6880",2021-11-18
541,-121.9451018,37.28701309,"37.28701309,-121.9451018",Starbucks - CA - Campbell [W]  00541,"267 E. Campbell Ave._267 E. Campbell Avenue_Campbell, California 95008_408-364-0846",2021-11-18
542,-121.9822882,37.28590706,"37.28590706,-121.9822882",Starbucks - CA - Campbell [W]  00542,"Campbell & Fulton - Campbell_1820 W Campbell Ave_Campbell, California 95008_408-379-2930",2021-11-18
543,-121.9316187,37.29273081,"37.29273081,-121.9316187",Starbucks - CA - Campbell [W]  00543,"Hamilton Plaza_1696 S Bascom Avenue_Campbell, California 95008_(408) 371-6703",2021-11-18
544,-121.945774,37.2698527,"37.2698527,-121.945774",Starbucks - CA - Campbell [W]  00544,"Camden & Curtner - Campbell_1228 Camden Avenue_Campbell, California 95008_408-371-1332",2021-11-18
545,-121.944177,37.294299,"37.294299,-121.944177",Starbucks - CA - Campbell [W]  00545,"Hamilton & Central - Campbell_330 East Hamilton Ave_Campbell, California 95008_408-370-2493",2021-11-18
546,-118.6057,34.191936,"34.191936,-118.6057",Starbucks - CA - Canoga Park  00546,"Target Woodland Hills/TopangaT-2143_6700 Topanga Canyon Blvd_Canoga Park, California 91303",2021-11-18
547,-118.5971781,34.20104529,"34.20104529,-118.5971781",Starbucks - CA - Canoga Park [D]  00547,"Canoga & Sherman, Canoga Park_21355 Sherman Way_Canoga Park, California 913031547_818-887-5152",2021-11-18
548,-118.6058524,34.19045508,"34.19045508,-118.6058524",Starbucks - CA - Canoga Park [W]  00548,"Topanga Plaza_6600 Topanga Canyon Blvd._Canoga Park, California 91303_(818) 999-2653",2021-11-18
549,-118.4581428,34.41609379,"34.41609379,-118.4581428",Starbucks - CA - Canyon Country  00549,"Albertsons-Canyon Country #6308_18571 Soledad Canyon Rd_Canyon Country, California 91351",2021-11-18
550,-121.9648575,36.97657803,"36.97657803,-121.9648575",Starbucks - CA - Capitola [W]  00550,"Capitola_1955 41st Avenue_Capitola, California 95010_(831) 464-8091",2021-11-18
551,-121.96517,36.9767,"36.9767,-121.96517",Starbucks - CA - Capitola [W]  00551,"Capitola Mall_1855 41st Avenue- Space F01_Capitola, California 95010_831-479-9651",2021-11-18
552,-117.2826536,33.02135209,"33.02135209,-117.2826536",Starbucks - CA - Cardiff [W]  00552,"San Elijo & Birmingham-Cardiff_2081 San Elijo Avenue_Cardiff, California 920071741_760-753-8867",2021-11-18
553,-117.3266193,33.17850444,"33.17850444,-117.3266193",Starbucks - CA - Carlsbad  00553,"Vons - Carlsbad #2142_2560 El Camino Real_Carlsbad, California 92008",2021-11-18
554,-117.266784,33.10370349,"33.10370349,-117.266784",Starbucks - CA - Carlsbad  00554,"Vons-Carlsbad #2065_6951 El Camino Real_Carlsbad, California 92009",2021-11-18
555,-117.307785,33.09832,"33.09832,-117.307785",Starbucks - CA - Carlsbad [W]  00555,"Avenida Encinas & Poinsettia_7130 Avenida Encinas_Carlsbad, California 920114657_760-804-1539",2021-11-18
556,-117.3231156,33.12690242,"33.12690242,-117.3231156",Starbucks - CA - Carlsbad [W]  00556,"Carlsbad Company Stores_5620 Paseo Del Norte_Carlsbad, California 92008_(760) 804-9355",2021-11-18
557,-117.26872,33.08604764,"33.08604764,-117.26872",Starbucks - CA - Carlsbad [W]  00557,"El Camino Real & La Costa, Carlsbad_7680 El Camino Real_Carlsbad, California 920097934_760-943-8004",2021-11-18
558,-117.259506,33.131412,"33.131412,-117.259506",Starbucks - CA - Carlsbad [W]  00558,"Palomar Airport  & Loker, Carlsbad_2708 Loker Avenue West_Carlsbad, California 920106602_760-438-4789",2021-11-18
559,-117.3517009,33.15895378,"33.15895378,-117.3517009",Starbucks - CA - Carlsbad [W]  00559,"Village Faire - Carlsbad_2924 Carlsbad Blvd._Carlsbad, California 92008_(760) 434-0866",2021-11-18
560,-121.9073,36.5427,"36.5427,-121.9073",Starbucks - CA - Carmel  00560,"Albertsons-Carmel #7105_555 Carmel Rancho Shop Ctr_Carmel, California 93923_831-624-6459",2021-11-18
561,-121.9078,36.5382,"36.5382,-121.9078",Starbucks - CA - Carmel  00561,"Safeway - Carmel #2669_Crmel Center & Rio Road_Carmel, California 93923",2021-11-18
562,-121.3277238,38.64943821,"38.64943821,-121.3277238",Starbucks - CA - Carmichael  00562,"Albertsons-Carmichael #7216_4708 Manzanita Ave_Carmichael, California 95698",2021-11-18
563,-121.3249234,38.66071485,"38.66071485,-121.3249234",Starbucks - CA - Carmichael [D]  00563,"Madison & Manzanita - Carmichael_5846 Madison Ave_Carmichael, California 95608_916-332-6927",2021-11-18
564,-121.3279834,38.63698678,"38.63698678,-121.3279834",Starbucks - CA - Carmichael [W]  00564,"Manzanita & Fair Oaks - Carmichael_4005 Manzanita Avenue_Carmichael, California 95608_(916) 488-5932",2021-11-18
565,-119.5195815,34.39791525,"34.39791525,-119.5195815",Starbucks - CA - Carpinteria  00565,"Vons-Carpinteria #2425_850 Linden Ave_Carpinteria, California 93013",2021-11-18
566,-119.5136784,34.3948536,"34.3948536,-119.5136784",Starbucks - CA - Carpinteria [W]  00566,"Carpinteria & Casitas Pass Rd._5436 Carpinteria Rd._Carpinteria, California 93013_805-566-0728",2021-11-18
567,-118.277655,33.83162297,"33.83162297,-118.277655",Starbucks - CA - Carson  00567,"Albertsons-Carson #6135_110 E. Carson St._Carson, California 90745_310-835-6402",2021-11-18
568,-118.2736158,33.80797852,"33.80797852,-118.2736158",Starbucks - CA - Carson  00568,"Albertsons-Carson #6159_200 E Sepulveda_Carson, California 90745_310-513-1900",2021-11-18
569,-118.263245,33.843967,"33.843967,-118.263245",Starbucks - CA - Carson  00569,"Target Carson T-2026_20700 S Avalon Blvd_Carson, California 90746_310-819-3011",2021-11-18
570,-118.271512,33.871438,"33.871438,-118.271512",Starbucks - CA - Carson [WD]  00570,"Avalon & 91 Fwy, Carson ( UCO )_335 East Albertoni Street_Carson, California 907461422_(310) 516-6449",2021-11-18
571,-118.2627994,33.84166464,"33.84166464,-118.2627994",Starbucks - CA - Carson [WD]  00571,"Avalon & Dominguez, Carson (UCO)_20810 Avalon Boulevard_Carson, California 90746_310-769-5849",2021-11-18
572,-118.2855029,33.84194126,"33.84194126,-118.2855029",Starbucks - CA - Carson [WD]  00572,"Torrance & I-110, Carson_20806 Figeroa Street_Carson, California 90745_310-618-1899",2021-11-18
573,-118.273264,33.807763,"33.807763,-118.273264",Starbucks - CA - Carson [W]  00573,"Sepulveda & Main, Carson_208 Sepulveda Blvd._Carson, California 90749_310-816-2972",2021-11-18
574,-118.6228384,34.49696349,"34.49696349,-118.6228384",Starbucks - CA - Castaic [W]  00574,"Castaic & Lake Hughes, Castaic_31818 Castaic Road_Castaic, California 913843929_661-775-9171",2021-11-18
575,-122.073917,37.69628278,"37.69628278,-122.073917",Starbucks - CA - Castro Valley  00575,"Safeway-Castro Valley #768_20629 Redwood Rd._Castro Valley, California 94546",2021-11-18
576,-122.0778835,37.69598137,"37.69598137,-122.0778835",Starbucks - CA - Castro Valley [W]  00576,"Castro Valley - 20663 Rustic Dr._20663 Rustic Drive_Castro Valley, California 945465607_(510) 733-0387",2021-11-18
577,-122.0862027,37.69436944,"37.69436944,-122.0862027",Starbucks - CA - Castro Valley [W]  00577,"Castro Valley & Lake Chabot - CV_2720 Castro Valley Blvd_Castro Valley, California 94546_510-888-0420",2021-11-18
578,-122.057534,37.69292069,"37.69292069,-122.057534",Starbucks - CA - Castro Valley [W]  00578,"Grove & Center - Castro Valley_22095 Grove Way_Castro Valley, California 94552_510-886-9010",2021-11-18
579,-116.457213,33.816137,"33.816137,-116.457213",Starbucks - CA - Cathedral City [WD]  00579,"Date Palm Centre - Cathedral City_69040 Ramon Road_Cathedral City, California 922343341_760-324-5928",2021-11-18
580,-116.458112,33.801132,"33.801132,-116.458112",Starbucks - CA - Cathedral City [WD]  00580,"Date Palm & Dinah Shore, Cathedral_34041 Date Palm Drive_Cathedral City, California 922346860_760-202-7228",2021-11-18
581,-116.4822647,33.78825256,"33.78825256,-116.4822647",Starbucks - CA - Cathedral City [WD]  00581,"Hwy 111 & Canyon Plaza, Cathedral C_67760 E. Palm Canyon Dr._Cathedral City, California 92234_760-770-3390",2021-11-18
582,-116.461378,33.77876201,"33.77876201,-116.461378",Starbucks - CA - Cathedral City [W]  00582,"E. Palm Canyon & Monty Hall_68-718 E. Palm Canyon Drive_Cathedral City, California 922341308_760-321-2920",2021-11-18
583,-118.415017,34.06187677,"34.06187677,-118.415017",Starbucks - CA - Century City  00583,"1875 Century Park E._1875 Century Park East_Century City, California 90067_(310) 553-8226",2021-11-18
584,-118.412804,34.05939741,"34.05939741,-118.412804",Starbucks - CA - Century City [W]  00584,"2049 Century Park East_Century City, California 90067_(310) 286-3023",2021-11-18
585,-118.4160278,34.05863243,"34.05863243,-118.4160278",Starbucks - CA - Century City [W]  00585,"1999 Ave. of the Stars_1999 Avenue of the Stars_Century City, California 90067_(310) 557-0785",2021-11-18
586,-120.9743162,37.61045033,"37.61045033,-120.9743162",Starbucks - CA - Ceres [WD]  00586,"Herndon & Hatch - Modesto_1427 Herndon Avenue_Ceres, California 95351_209-525-9305",2021-11-18
587,-120.9387719,37.6091321,"37.6091321,-120.9387719",Starbucks - CA - Ceres [WD]  00587,"Hatch & Mitchell - Ceres_1507 Mitchell Road_Ceres, California 95307_2095376135",2021-11-18
588,-118.0930396,33.8643134,"33.8643134,-118.0930396",Starbucks - CA - Cerritos  00588,"Los Cerritos Mall_306 Los Cerritos Mall_Cerritos, California 90703_(562) 809-8310",2021-11-18
589,-118.0819769,33.8465209,"33.8465209,-118.0819769",Starbucks - CA - Cerritos [W]  00589,"Del Amo & Pioneer, Cerritos_20226 Pioneer Blvd_Cerritos, California 907037439_562-924-4260",2021-11-18
590,-118.060899,33.86987332,"33.86987332,-118.060899",Starbucks - CA - Cerritos [W]  00590,"Cerritos_12751 Towne Center Drive_Cerritos, California 90703_562-865-4247",2021-11-18
591,-118.0907501,33.85851045,"33.85851045,-118.0907501",Starbucks - CA - Cerritos [W]  00591,"Gridley & South, Cerritos_11401 East South Street_Cerritos, California 907036600_562-653-0338",2021-11-18
592,-118.5783951,34.25722359,"34.25722359,-118.5783951",Starbucks - CA - Chatsworth  00592,"Vons-Chatsworth #1671_20440 Devonshire St_Chatsworth, California 913113412",2021-11-18
593,-118.6060364,34.25049646,"34.25049646,-118.6060364",Starbucks - CA - Chatsworth [W]  00593,"Topanga Cyn./Lassen_9935 Topanga Canyon Boulevard_Chatsworth, California 913113602_(818) 701-5823",2021-11-18
594,-118.5801846,34.25722359,"34.25722359,-118.5801846",Starbucks - CA - Chatsworth [W]  00594,"Chatsworth Plaza_20516 Devonshire Street_Chatsworth, California 91311_(818) 700-9937",2021-11-18
595,-121.8445,39.7458,"39.7458,-121.8445",Starbucks - CA - Chico  00595,"Albertsons-Chico #7275_146 W. E. Avenue_Chico, California 95926_530-343-3434",2021-11-18
596,-121.8214372,39.7610754,"39.7610754,-121.8214372",Starbucks - CA - Chico  00596,"Safeway - Chico #1125_1366 East Ave_Chico, California 95926_530-899-2320",2021-11-18
597,-121.820802,39.7611,"39.7611,-121.820802",Starbucks - CA - Chico  00597,"East Ave & Mariposa - Chico_1380 East Ave_Chico, California 95926_530-345-7431",2021-11-18
598,-121.8356523,39.73510245,"39.73510245,-121.8356523",Starbucks - CA - Chico  00598,"Safeway-Chico #1651_690 Mangrove Ave_Chico, California 95926",2021-11-18
599,-121.851681,39.746505,"39.746505,-121.851681",Starbucks - CA - Chico [D]  00599,"Esplanade & 9th - Chico_1910 Esplanade_Chico, California 95926_530-892-8569",2021-11-18
600,-121.8434031,39.75996891,"39.75996891,-121.8434031",Starbucks - CA - Chico [W]  00600,"East & Cohasset - Chico_2471 Cohasset Road_Chico, California 95926_530-894-1323",2021-11-18
601,-121.801534,39.72230384,"39.72230384,-121.801534",Starbucks - CA - Chico [W]  00601,"20th & Forest - Chico_2009 Forest_Chico, California 95926_530-894-7533",2021-11-18
602,-121.840876,39.72941388,"39.72941388,-121.840876",Starbucks - CA - Chico [W]  00602,"Chico - 246 Broadway Street_246 Broadway_Chico, California 95928_(530) 343-8182",2021-11-18
603,-121.8592901,39.73091329,"39.73091329,-121.8592901",Starbucks - CA - Chico [W]  00603,"Nord & Hwy 32 - Chico_995 Nord Ave_Chico, California 95926_530-343-8586",2021-11-18
604,-117.7194578,33.99887169,"33.99887169,-117.7194578",Starbucks - CA - Chino  00604,"Target Chino Hills T-912_3944 Grand Ave_Chino, California 917105499",2021-11-18
605,-117.7342006,34.00208389,"34.00208389,-117.7342006",Starbucks - CA - Chino Hills  00605,"Albertsons-Chino Hills #6515_3255 Grand Ave_Chino Hills, California 91709_909-590-3660",2021-11-18
606,-117.7259,33.9755,"33.9755,-117.7259",Starbucks - CA - Chino Hills  00606,"Albertsons-Chino Hills #6592 (692)_15970 Los Serranos Ctry Club Drive_Chino Hills, California 91709_909-606-8184",2021-11-18
607,-117.7456159,34.01586869,"34.01586869,-117.7456159",Starbucks - CA - Chino Hills  00607,"The Great Indoors-Chino Hills_13000 Peyton Dr_Chino Hills, California 91709",2021-11-18
608,-117.7119446,33.98264657,"33.98264657,-117.7119446",Starbucks - CA - Chino Hills  00608,"Vons-Chino Hills #2597_4200 Chino Hills Pkwy_Chino Hills, California 91709",2021-11-18
609,-117.6822,33.9469,"33.9469,-117.6822",Starbucks - CA - Chino Hills [WD]  00609,"Butterfield & Pine, Chino Hills_5751 Pine Ave._Chino Hills, California 917096503_909-606-4898",2021-11-18
610,-117.7325035,34.00239607,"34.00239607,-117.7325035",Starbucks - CA - Chino Hills [W]  00610,"Grand & Peyton - Chino Hills_3330 Grand Ave._Chino Hills, California 91709_909-591-5804",2021-11-18
611,-117.713199,33.9827,"33.9827,-117.713199",Starbucks - CA - Chino Hills [W]  00611,"Chino Hills Pkwy & Pipeline, Chino_4200 Chino Hills Parkway_Chino Hills, California 91709_909-606-0523",2021-11-18
